#{"t_start": 1715282106.299728, "env_id": "None"}
r,l,t
2278.234399,34,387.65621
2300.0,34,387.674065
2300.0,34,388.333186
2300.0,34,388.351104
2300.0,34,388.369111
2300.0,34,388.38733
2300.0,34,388.405681
2300.0,34,388.424193
2300.0,34,388.442751
2300.0,34,388.461375
2300.0,34,388.479854
2300.0,34,388.503587
2300.0,34,388.522388
2300.0,34,388.541151
2300.0,34,388.561219
2300.0,34,388.580131
2300.0,34,388.598922
2300.0,34,388.617823
2300.0,34,388.636796
2300.0,34,388.655736
2300.0,34,388.674725
2300.0,34,388.693677
2300.0,34,388.712594
2300.0,34,388.731556
2300.0,34,388.75061
2300.0,34,388.76952
2300.0,34,388.788541
2300.0,34,388.807833
2300.0,34,388.827902
2300.0,34,388.846976
2300.0,34,388.86623
2300.0,34,388.88539
2300.0,34,388.904511
2300.0,34,388.923792
2300.0,34,388.943053
2300.0,34,388.96237
2300.0,34,388.981802
2300.0,34,389.001086
2300.0,34,389.020325
2300.0,34,389.039637
2300.0,34,389.063904
2300.0,34,389.083307
2300.0,34,389.102657
2300.0,34,389.122013
2300.0,34,389.141265
2300.0,34,389.161932
2300.0,34,389.181244
2300.0,34,389.200525
2300.0,34,389.219806
2300.0,34,389.239127
2300.0,34,389.258429
2300.0,34,389.277767
2300.0,34,389.297197
2300.0,34,389.316899
2300.0,34,389.337606
2300.0,34,389.357234
2300.0,34,389.376842
2300.0,34,389.39636
2300.0,34,389.416033
2300.0,34,389.435787
2300.0,34,389.455433
2300.0,34,389.474994
2300.0,34,390.274171
2300.0,34,390.29872
2300.0,34,390.324535
2300.0,34,390.350091
2300.0,34,390.375671
2300.0,34,390.402807
2300.0,34,390.428777
2300.0,34,390.455948
2300.0,34,390.49037
2300.0,34,390.518535
2300.0,34,390.547643
2300.0,34,390.57762
2300.0,34,390.60808
2300.0,34,390.639575
2300.0,34,390.672174
2300.0,34,390.706711
2300.0,34,390.742306
2300.0,34,390.779295
2300.0,34,390.817955
2300.0,34,390.859187
2300.0,34,390.90213
2300.0,34,390.947159
2300.0,34,390.995643
2300.0,34,391.044036
2300.0,34,391.093723
2300.0,34,391.144505
2300.0,34,391.193521
2300.0,34,391.239925
2300.0,34,391.284509
2300.0,34,391.326888
2300.0,34,391.366393
2300.0,34,391.402698
2300.0,34,391.436514
2300.0,34,391.468714
2300.0,34,391.499539
2300.0,34,391.528711
2300.0,34,391.557335
2300.0,34,391.589225
2300.0,34,391.613643
2300.0,34,391.636521
2300.0,34,391.658471
2300.0,34,391.679806
2300.0,34,391.700181
2300.0,34,391.720153
2300.0,34,391.739546
2300.0,34,391.758498
2300.0,34,391.777028
2300.0,34,391.795263
2300.0,34,391.813513
2300.0,34,391.832419
2300.0,34,391.849972
2300.0,34,391.867439
2300.0,34,391.884969
2300.0,34,391.902451
2300.0,34,391.919912
2300.0,34,391.937391
2300.0,34,391.954913
2300.0,34,391.972307
2300.0,34,391.989774
2300.0,34,392.007222
2300.0,34,392.661399
2300.0,34,392.678979
2300.0,34,392.696817
2300.0,34,392.714818
2300.0,34,392.732958
2300.0,34,392.751617
2300.0,34,392.771387
2300.0,34,392.794807
2300.0,34,392.813704
2300.0,34,392.833321
2300.0,34,392.851859
2300.0,34,392.870394
2300.0,34,392.889048
2300.0,34,392.907601
2300.0,34,392.926234
2300.0,34,392.94493
2300.0,34,392.963592
2300.0,34,392.982345
2300.0,34,393.001014
2300.0,34,393.019689
2300.0,34,393.038354
2300.0,34,393.056944
2300.0,34,393.075567
2300.0,34,393.094142
2300.0,34,393.112806
2300.0,34,393.131484
2300.0,34,393.150185
2300.0,34,393.168889
2300.0,34,393.187788
2300.0,34,393.206482
2300.0,34,393.225171
2300.0,34,393.243847
2300.0,34,393.262694
2300.0,34,393.281531
2300.0,34,393.300434
2300.0,34,393.319534
2300.0,34,393.344459
2300.0,34,393.363517
2300.0,34,393.38278
2300.0,34,393.403078
2300.0,34,393.422164
2300.0,34,393.441304
2300.0,34,393.460386
2300.0,34,393.479405
2300.0,34,393.498559
2300.0,34,393.517689
2300.0,34,393.536878
2300.0,34,393.556101
2300.0,34,393.575187
2300.0,34,393.594323
2300.0,34,393.613523
2300.0,34,393.632715
2300.0,34,393.651912
2168.933807,34,393.671113
2300.0,34,393.690402
2300.0,34,393.709622
2300.0,34,393.728884
2300.0,34,393.748154
2300.0,34,393.767488
2300.0,34,393.786727
2300.0,34,393.806221
2300.0,34,394.540204
2300.0,34,394.561228
2300.0,34,394.581214
2300.0,34,394.60135
2300.0,34,394.626558
2300.0,34,394.647346
2300.0,34,394.668103
2300.0,34,394.688943
2300.0,34,394.710114
2300.0,34,394.731656
2300.0,34,394.753425
2300.0,34,394.775401
2300.0,34,394.797873
2300.0,34,394.822246
2300.0,34,394.845613
2300.0,34,394.869324
2300.0,34,394.893506
2300.0,34,394.918034
2300.0,34,394.943088
2300.0,34,394.968848
2300.0,34,394.994802
2300.0,34,395.021428
2300.0,34,395.048963
2300.0,34,395.077419
2300.0,34,395.106381
2300.0,34,395.136647
2300.0,34,395.168156
2300.0,34,395.199396
2300.0,34,395.231591
2300.0,34,395.264731
2300.0,34,395.299442
2300.0,34,395.336458
2300.0,34,395.374023
2300.0,34,395.413683
2300.0,34,395.466214
2300.0,34,395.510836
2300.0,34,395.557838
2300.0,34,395.606063
2300.0,34,395.655389
2300.0,34,395.705352
2300.0,34,395.756183
2300.0,34,395.804605
2300.0,34,395.851602
2300.0,34,395.894718
2300.0,34,395.935219
2300.0,34,395.973909
2300.0,34,396.009831
2300.0,34,396.0434
2300.0,34,396.074753
2300.0,34,396.104987
2300.0,34,396.133691
2300.0,34,396.160597
2300.0,34,396.185909
2300.0,34,396.210478
2300.0,34,396.234279
2300.0,34,396.256848
2300.0,34,396.278665
2300.0,34,396.299404
2300.0,34,396.32039
2300.0,34,396.340668
2300.0,34,397.012169
2300.0,34,397.029466
2300.0,34,397.046971
2300.0,34,397.069333
2300.0,34,397.087223
2300.0,34,397.105295
2300.0,34,397.123318
2300.0,34,397.141361
2300.0,34,397.159509
2300.0,34,397.177664
2300.0,34,397.195798
2300.0,34,397.213983
2300.0,34,397.232178
2300.0,34,397.250424
2300.0,34,397.268706
2300.0,34,397.286966
2300.0,34,397.30547
2300.0,34,397.32508
2300.0,34,397.343496
2300.0,34,397.361852
2300.0,34,397.380157
2300.0,34,397.398505
2300.0,34,397.416816
2300.0,34,397.435248
2300.0,34,397.453645
2300.0,34,397.472065
2300.0,34,397.490522
2300.0,34,397.508982
2300.0,34,397.527366
2300.0,34,397.546031
2300.0,34,397.565583
2300.0,34,397.584038
2300.0,34,397.602478
2300.0,34,397.625883
2300.0,34,397.644394
2300.0,34,397.662884
2300.0,34,397.681316
2300.0,34,397.699767
2300.0,34,397.718191
2300.0,34,397.736714
2300.0,34,397.755263
2300.0,34,397.773725
2300.0,34,397.792277
2300.0,34,397.81131
2300.0,34,397.831125
2300.0,34,397.849669
2300.0,34,397.868193
2300.0,34,397.886734
2300.0,34,397.905321
2300.0,34,397.923939
2300.0,34,397.942513
2300.0,34,397.961043
2300.0,34,397.979605
2300.0,34,397.998149
2300.0,34,398.016832
2300.0,34,398.035392
2300.0,34,398.05404
2300.0,34,398.072595
2300.0,34,398.091332
2300.0,34,398.109999
2300.0,34,398.812202
2300.0,34,398.832001
2300.0,34,398.855808
2300.0,34,398.875108
2300.0,34,398.894608
2300.0,34,398.914115
2300.0,34,398.933741
2300.0,34,398.953349
2300.0,34,398.973098
2300.0,34,398.9929
2300.0,34,399.012906
2300.0,34,399.032805
2300.0,34,399.052938
2300.0,34,399.072923
2300.0,34,399.093132
2300.0,34,399.113375
2300.0,34,399.133805
2300.0,34,399.154371
2300.0,34,399.174998
2300.0,34,399.195731
2300.0,34,399.216741
2300.0,34,399.237905
2300.0,34,399.258934
2300.0,34,399.2806
2300.0,34,399.302443
2300.0,34,399.325636
2300.0,34,399.34824
2300.0,34,399.370938
2300.0,34,399.395285
2300.0,34,399.41901
2300.0,34,399.442932
2300.0,34,399.467058
2300.0,34,399.497509
2300.0,34,399.522428
2300.0,34,399.547737
2300.0,34,399.573515
2300.0,34,399.599557
2300.0,34,399.625978
2300.0,34,399.653172
2300.0,34,399.681387
2300.0,34,399.710216
2300.0,34,399.74036
2300.0,34,399.771498
2300.0,34,399.80329
2300.0,34,399.837419
2300.0,34,399.871871
2300.0,34,399.907286
2300.0,34,399.944264
2300.0,34,399.982462
2300.0,34,400.021802
2300.0,34,400.062803
2300.0,34,400.105732
2300.0,34,400.150483
2300.0,34,400.197458
2300.0,34,400.245498
2300.0,34,400.295377
2300.0,34,400.346625
2300.0,34,400.396864
2300.0,34,400.445782
2300.0,34,400.4931
2300.0,34,401.450764
2300.0,34,401.471258
2300.0,34,401.488146
2300.0,34,401.505323
2300.0,34,401.52269
2300.0,34,401.540411
2300.0,34,401.558222
2300.0,34,401.576063
2300.0,34,401.594015
2300.0,34,401.612006
2300.0,34,401.630056
2300.0,34,401.648156
2227.410086,34,401.666206
2300.0,34,401.684242
2300.0,34,401.70235
2300.0,34,401.72045
2300.0,34,401.738625
2300.0,34,401.758278
2300.0,34,401.776537
2300.0,34,401.794733
2300.0,34,401.81338
2300.0,34,401.832712
2300.0,34,401.85101
2300.0,34,401.869349
2300.0,34,401.887845
2300.0,34,401.906186
2300.0,34,401.924553
2300.0,34,401.942968
2300.0,34,401.961401
2300.0,34,401.979935
2300.0,34,402.003116
2300.0,34,402.021761
2300.0,34,402.040274
2300.0,34,402.058767
2300.0,34,402.077205
2300.0,34,402.095766
2300.0,34,402.114263
2300.0,34,402.132704
2300.0,34,402.151174
2300.0,34,402.169621
2300.0,34,402.188232
2300.0,34,402.206704
2300.0,34,402.22531
2300.0,34,402.243888
2300.0,34,402.262547
2300.0,34,402.281192
2300.0,34,402.299855
2300.0,34,402.318757
2300.0,34,402.338565
2300.0,34,402.357111
2300.0,34,402.375682
2300.0,34,402.395739
2300.0,34,402.41446
2300.0,34,402.433155
2300.0,34,402.451895
2300.0,34,402.470657
2300.0,34,402.489565
2300.0,34,402.508391
2300.0,34,402.527147
2300.0,34,402.545933
2300.0,34,403.26598
2300.0,34,403.284496
2300.0,34,403.303404
2300.0,34,403.323911
2300.0,34,403.343368
2300.0,34,403.362934
2300.0,34,403.382398
2300.0,34,403.402021
2300.0,34,403.421822
2300.0,34,403.441683
2300.0,34,403.46152
2300.0,34,403.481578
2300.0,34,403.501763
2300.0,34,403.521916
2300.0,34,403.542304
2300.0,34,403.563996
2300.0,34,403.584427
2300.0,34,403.605127
2300.0,34,403.625862
2300.0,34,403.646716
2300.0,34,403.667778
2300.0,34,403.688902
2300.0,34,403.710253
2300.0,34,403.731693
2300.0,34,403.753456
2300.0,34,403.77516
2300.0,34,403.797489
2300.0,34,403.820896
2300.0,34,403.843662
2300.0,34,403.872482
2300.0,34,403.896192
2300.0,34,403.920136
2300.0,34,403.944382
2300.0,34,403.968796
2300.0,34,403.993763
2300.0,34,404.018894
2300.0,34,404.044664
2300.0,34,404.070798
2300.0,34,404.097703
2300.0,34,404.124856
2300.0,34,404.15317
2300.0,34,404.18262
2300.0,34,404.212162
2300.0,34,404.242416
2300.0,34,404.272851
2300.0,34,404.304078
2300.0,34,404.338024
2300.0,34,404.371798
2300.0,34,404.407592
2300.0,34,404.444834
2300.0,34,404.483878
2300.0,34,404.525151
2300.0,34,404.568412
2300.0,34,404.615253
2300.0,34,404.665147
2300.0,34,404.720497
2300.0,34,404.782048
2300.0,34,404.851067
2300.0,34,404.926562
2300.0,34,405.024739
2300.0,34,405.101851
2300.0,34,406.191619
2300.0,34,406.20865
2300.0,34,406.225864
2300.0,34,406.243312
2300.0,34,406.261018
2300.0,34,406.278986
2300.0,34,406.296935
2300.0,34,406.315146
2300.0,34,406.334449
2300.0,34,406.352516
2300.0,34,406.370653
2300.0,34,406.388783
2300.0,34,406.406954
2300.0,34,406.425102
2300.0,34,406.443321
2300.0,34,406.461519
2300.0,34,406.479757
2300.0,34,406.498119
2300.0,34,406.516504
2300.0,34,406.534892
2300.0,34,406.554202
2300.0,34,406.573256
2300.0,34,406.591708
2300.0,34,406.610168
2300.0,34,406.6286
2300.0,34,406.64711
2300.0,34,406.665641
2300.0,34,406.689286
2300.0,34,406.707927
2300.0,34,406.726565
2300.0,34,406.745172
2300.0,34,406.763816
2300.0,34,406.782349
2300.0,34,406.801011
2300.0,34,406.820467
2300.0,34,406.839898
2300.0,34,406.858589
2300.0,34,406.877269
2300.0,34,406.89605
2300.0,34,406.914848
2300.0,34,406.933755
2300.0,34,406.952681
2300.0,34,406.971681
2300.0,34,406.990646
2300.0,34,407.009514
2300.0,34,407.028354
2300.0,34,407.047263
2300.0,34,407.066303
2300.0,34,407.085449
2300.0,34,407.104496
2300.0,34,407.123543
2300.0,34,407.142547
2300.0,34,407.162911
2300.0,34,407.182173
2300.0,34,407.201289
2300.0,34,407.220549
2300.0,34,407.24497
2300.0,34,407.26446
2300.0,34,407.283716
2300.0,34,407.303222
2300.0,34,408.034143
2300.0,34,408.05395
2300.0,34,408.07379
2300.0,34,408.09379
2300.0,34,408.113897
2300.0,34,408.13405
2300.0,34,408.154209
2300.0,34,408.17451
2300.0,34,408.194965
2300.0,34,408.215621
2300.0,34,408.236387
2300.0,34,408.257526
2300.0,34,408.278848
2300.0,34,408.300291
2300.0,34,408.323948
2300.0,34,408.346487
2300.0,34,408.369261
2300.0,34,408.39358
2300.0,34,408.41722
2300.0,34,408.44143
2300.0,34,408.466195
2300.0,34,408.490727
2300.0,34,408.515961
2300.0,34,408.541931
2300.0,34,408.568542
2300.0,34,408.595554
2300.0,34,408.631371
2300.0,34,408.660904
2300.0,34,408.69148
2300.0,34,408.722695
2300.0,34,408.755153
2300.0,34,408.789259
2300.0,34,408.826108
2300.0,34,408.863596
2300.0,34,408.903377
2300.0,34,408.947091
2300.0,34,408.994332
2300.0,34,409.044582
2300.0,34,409.100245
2300.0,34,409.165692
2300.0,34,409.247626
2300.0,34,409.357874
2300.0,34,409.479484
2300.0,34,409.600483
2300.0,34,409.707802
2300.0,34,409.795681
2300.0,34,409.871534
2300.0,34,409.932846
2300.0,34,409.98459
2300.0,34,410.032259
2300.0,34,410.074495
2300.0,34,410.113274
2300.0,34,410.149426
2300.0,34,410.18392
2300.0,34,410.215104
2300.0,34,410.251653
2300.0,34,410.278553
2300.0,34,410.303677
2300.0,34,410.328832
2300.0,34,410.351543
2300.0,34,411.031687
2300.0,34,411.049055
2300.0,34,411.066723
2300.0,34,411.084554
2300.0,34,411.102475
2300.0,34,411.120733
2300.0,34,411.139009
2300.0,34,411.157362
2300.0,34,411.175767
2300.0,34,411.19417
2300.0,34,411.212572
2300.0,34,411.231027
2300.0,34,411.249511
2300.0,34,411.268034
2300.0,34,411.286459
2300.0,34,411.305302
2300.0,34,411.325073
2300.0,34,411.343788
2300.0,34,411.362432
2300.0,34,411.381236
2300.0,34,411.401146
2300.0,34,411.419788
2300.0,34,411.438474
2300.0,34,411.457261
2300.0,34,411.476077
2300.0,34,411.499897
2300.0,34,411.518766
2300.0,34,411.537632
2300.0,34,411.556627
2300.0,34,411.575568
2300.0,34,411.594438
2300.0,34,411.613354
2300.0,34,411.632303
2300.0,34,411.651251
2300.0,34,411.670145
2300.0,34,411.689072
2300.0,34,411.707934
2300.0,34,411.726819
2300.0,34,411.745792
2300.0,34,411.764763
2300.0,34,411.783735
2300.0,34,411.802644
2300.0,34,411.822882
2300.0,34,411.841928
2300.0,34,411.860965
2300.0,34,411.880022
2300.0,34,411.899004
2300.0,34,411.918037
2300.0,34,411.937195
2300.0,34,411.957737
2300.0,34,411.977056
2300.0,34,411.996301
2300.0,34,412.015549
2300.0,34,412.034791
2300.0,34,412.059346
2300.0,34,412.078936
2300.0,34,412.098353
2300.0,34,412.117842
2300.0,34,412.137306
2300.0,34,412.156789
2300.0,34,412.920357
2300.0,34,412.942353
2300.0,34,412.964289
2300.0,34,412.986748
2300.0,34,413.009197
2300.0,34,413.031619
2300.0,34,413.054729
2300.0,34,413.07812
2300.0,34,413.101828
2300.0,34,413.12603
2300.0,34,413.150586
2300.0,34,413.176652
2300.0,34,413.201629
2300.0,34,413.227079
2300.0,34,413.252993
2300.0,34,413.279618
2300.0,34,413.307622
2300.0,34,413.336764
2300.0,34,413.366296
2300.0,34,413.396576
2300.0,34,413.427189
2300.0,34,413.458357
2300.0,34,413.490758
2300.0,34,413.533458
2300.0,34,413.569798
2300.0,34,413.607909
2300.0,34,413.648025
2300.0,34,413.690293
2300.0,34,413.735888
2300.0,34,413.786625
2300.0,34,413.843588
2300.0,34,413.908536
2300.0,34,413.983736
2300.0,34,414.074579
2300.0,34,414.18479
2300.0,34,414.292775
2300.0,34,414.379396
2300.0,34,414.449275
2300.0,34,414.509032
2300.0,34,414.560671
2300.0,34,414.605982
2300.0,34,414.646438
2300.0,34,414.682565
2300.0,34,414.716046
2300.0,34,414.747274
2300.0,34,414.777183
2300.0,34,414.804253
2300.0,34,414.830838
2300.0,34,414.854761
2300.0,34,414.877708
2300.0,34,414.899359
2300.0,34,414.920529
2300.0,34,414.94078
2300.0,34,414.966394
2300.0,34,414.985409
2300.0,34,415.00402
2300.0,34,415.022252
2300.0,34,415.040246
2300.0,34,415.058091
2300.0,34,415.075778
2300.0,34,415.093548
2300.0,34,415.750427
2300.0,34,415.768192
2300.0,34,415.786194
2300.0,34,415.804412
2300.0,34,415.824319
2300.0,34,415.842983
2300.0,34,415.861526
2300.0,34,415.88014
2300.0,34,415.898823
2300.0,34,415.917596
2300.0,34,415.936348
2300.0,34,415.955036
2300.0,34,415.97378
2300.0,34,415.992466
2300.0,34,416.011251
2300.0,34,416.030109
2300.0,34,416.048887
2300.0,34,416.06774
2300.0,34,416.086521
2300.0,34,416.105452
2300.0,34,416.124377
2300.0,34,416.148549
2300.0,34,416.168931
2300.0,34,416.187947
2300.0,34,416.206891
2300.0,34,416.225869
2300.0,34,416.244763
2300.0,34,416.26371
2300.0,34,416.282768
2300.0,34,416.301693
2300.0,34,416.321938
2300.0,34,416.341315
2300.0,34,416.36054
2300.0,34,416.379702
2300.0,34,416.398835
2300.0,34,416.417976
2300.0,34,416.437109
2300.0,34,416.456288
2300.0,34,416.475522
2300.0,34,416.494752
2300.0,34,416.514066
2300.0,34,416.533304
2300.0,34,416.552626
2300.0,34,416.571895
2300.0,34,416.591221
2300.0,34,416.6105
2300.0,34,416.629938
2300.0,34,416.649323
2300.0,34,416.668699
2300.0,34,416.688166
2300.0,34,416.707726
2300.0,34,416.732421
2300.0,34,416.752329
2300.0,34,416.773047
2300.0,34,416.7926
2300.0,34,416.812142
2300.0,34,416.832789
2300.0,34,416.852549
2300.0,34,416.872261
2300.0,34,416.891934
2300.0,34,417.680857
2300.0,34,417.706002
2300.0,34,417.731257
2300.0,34,417.756954
2300.0,34,417.783549
2300.0,34,417.811095
2300.0,34,417.839992
2300.0,34,417.869042
2300.0,34,417.899013
2300.0,34,417.929718
2300.0,34,417.962576
2300.0,34,417.995442
2300.0,34,418.028862
2300.0,34,418.063589
2300.0,34,418.10067
2300.0,34,418.139308
2300.0,34,418.180942
2300.0,34,418.225172
2300.0,34,418.272485
2300.0,34,418.327192
2300.0,34,418.407547
2300.0,34,418.488735
2300.0,34,418.599234
2300.0,34,418.72101
2300.0,34,418.843055
2300.0,34,418.955398
2300.0,34,419.037415
2300.0,34,419.100264
2300.0,34,419.152393
2300.0,34,419.197057
2300.0,34,419.235619
2300.0,34,419.270139
2300.0,34,419.301752
2300.0,34,419.332508
2300.0,34,419.359932
2300.0,34,419.384902
2300.0,34,419.408616
2300.0,34,419.430897
2300.0,34,419.451981
2300.0,34,419.472524
2300.0,34,419.492545
2300.0,34,419.511892
2300.0,34,419.530779
2300.0,34,419.549093
2300.0,34,419.567152
2300.0,34,419.584951
2300.0,34,419.602592
2300.0,34,419.620111
2300.0,34,419.63763
2300.0,34,419.655105
2300.0,34,419.677414
2300.0,34,419.695066
2300.0,34,419.712647
2300.0,34,419.730181
2300.0,34,419.748177
2300.0,34,419.767059
2300.0,34,419.784736
2300.0,34,419.802448
2300.0,34,419.821062
2300.0,34,419.839474
2300.0,34,420.495178
2300.0,34,420.512985
2300.0,34,420.530854
2300.0,34,420.548958
2300.0,34,420.567301
2300.0,34,420.585874
2300.0,34,420.604334
2300.0,34,420.622836
2300.0,34,420.641443
2300.0,34,420.660068
2300.0,34,420.678703
2300.0,34,420.697287
2300.0,34,420.716005
2300.0,34,420.734704
2300.0,34,420.753381
2300.0,34,420.772082
2300.0,34,420.790812
2300.0,34,420.809822
2300.0,34,420.829729
2300.0,34,420.853722
2300.0,34,420.872716
2300.0,34,420.891682
2300.0,34,420.910697
2300.0,34,420.929691
2300.0,34,420.948855
2300.0,34,420.969087
2300.0,34,420.988168
2300.0,34,421.007348
2300.0,34,421.026569
2300.0,34,421.045646
2300.0,34,421.064671
2300.0,34,421.083818
2300.0,34,421.102837
2300.0,34,421.121851
2300.0,34,421.140786
2300.0,34,421.159783
2300.0,34,421.178983
2300.0,34,421.198133
2300.0,34,421.217226
2300.0,34,421.236283
2300.0,34,421.255499
2300.0,34,421.274704
2300.0,34,421.293906
2300.0,34,421.313203
2300.0,34,421.333614
2300.0,34,421.352843
2300.0,34,421.372239
